action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,22,239,1,0.6771111876672911,2024-05-07 11:20:07.966667
Entry,22,360,1,0.6132266383054795,2024-05-07 11:20:12.000000
Entry,14,329,3,0.947223361605279,2024-05-07 11:20:10.966667
Exit,22,418,8,0.637798585937518,2024-05-07 11:20:13.933333
Exit,44,766,14,0.6932861923494541,2024-05-07 11:20:25.533333
Entry,22,956,15,0.6290948003532488,2024-05-07 11:20:31.866667
Exit,22,3378,22,0.6518913616219041,2024-05-07 11:21:52.600000
Exit,14,3394,23,0.8890857009666034,2024-05-07 11:21:53.133333
Entry,46,3523,24,0.9569444412618375,2024-05-07 11:21:57.433333
Exit,22,4005,27,0.6234989690916488,2024-05-07 11:22:13.500000
Exit,46,4025,29,0.7409080064552737,2024-05-07 11:22:14.166667
Exit,22,5531,32,0.6453082021888144,2024-05-07 11:23:04.366667
Exit,22,7395,33,0.7033649955131015,2024-05-07 11:24:06.500000
Entry,22,7645,33,0.698201477352011,2024-05-07 11:24:14.833333
Exit,1,7397,34,0.630463988791067,2024-05-07 11:24:06.566667
Exit,1,8766,66,0.8504149908924887,2024-05-07 11:24:52.200000
Exit,22,10887,92,0.7596822310513675,2024-05-07 11:26:02.900000
Exit,13,12176,101,0.7147250757966223,2024-05-07 11:26:45.866667
