action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,1,451,1,0.786984922659399,2024-05-01 19:20:15.033333
Entry,12,834,2,0.9452332574060773,2024-05-01 19:20:27.800000
Exit,12,2495,3,0.9407862751271161,2024-05-01 19:21:23.166667
Entry,12,2572,3,0.9475005608414017,2024-05-01 19:21:25.733333
Exit,12,3415,9,0.9687123470039406,2024-05-01 19:21:53.833333
Entry,46,5055,13,0.9502460834267109,2024-05-01 19:22:48.500000
Entry,14,8654,15,0.7587282520738295,2024-05-01 19:24:48.466667
Exit,14,9531,18,0.9745947701018701,2024-05-01 19:25:17.700000
Entry,14,9616,18,0.9745947701018701,2024-05-01 19:25:20.533333
Entry,60,9711,23,0.9809487941085449,2024-05-01 19:25:23.700000
Exit,60,9726,24,0.6376188467778707,2024-05-01 19:25:24.200000
Entry,2,9993,25,0.9337731703928931,2024-05-01 19:25:33.100000
Exit,14,10844,31,0.6783585841436183,2024-05-01 19:26:01.466667
Exit,2,13265,32,0.834908934886861,2024-05-01 19:27:22.166667
Exit,35,15653,40,0.6832000516627855,2024-05-01 19:28:41.766667
Entry,1,17732,43,0.9670588846786073,2024-05-01 19:29:51.066667
