action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,9,1481,1,0.8000447809934851,2024-05-20 11:20:49.366667
Entry,41,2291,8,0.8957282763192564,2024-05-20 11:21:16.366667
Exit,20,3589,10,0.8187099467829093,2024-05-20 11:21:59.633333
Exit,41,4098,15,0.7705234918044022,2024-05-20 11:22:16.600000
Entry,21,4856,22,0.7530982637735044,2024-05-20 11:22:41.866667
Exit,52,4804,25,0.8113253775748938,2024-05-20 11:22:40.133333
Entry,52,4819,25,0.7232033440832789,2024-05-20 11:22:40.633333
Exit,21,5291,28,0.7678032633821124,2024-05-20 11:22:56.366667
Exit,52,5815,30,0.6644426676987513,2024-05-20 11:23:13.833333
Entry,9,6551,35,0.7457408734995346,2024-05-20 11:23:38.366667
Exit,9,9126,46,0.8387336628442141,2024-05-20 11:25:04.200000
Entry,9,12473,74,0.9963509220592434,2024-05-20 11:26:55.766667
Entry,8,12944,84,0.8586144733173895,2024-05-20 11:27:11.466667
Exit,8,13667,91,0.7785837909388469,2024-05-20 11:27:35.566667
Exit,9,15089,97,0.8379061519232046,2024-05-20 11:28:22.966667
