action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,59,2220,4,0.9018594854296609,2024-05-24 14:51:14.000000
Entry,59,2495,6,0.6465485594259668,2024-05-24 14:51:23.166667
Exit,59,3176,8,0.8373868907668025,2024-05-24 14:51:45.866667
Entry,25,5172,10,0.8204687797992221,2024-05-24 14:52:52.400000
Exit,25,6136,12,0.7328380285353299,2024-05-24 14:53:24.533333
Entry,20,12614,22,0.807588439676805,2024-05-24 14:57:00.466667
Entry,26,13418,23,0.8359966092545029,2024-05-24 14:57:27.266667
Exit,26,13706,35,0.6510932444806795,2024-05-24 14:57:36.866667
Entry,26,13767,35,0.637088796807291,2024-05-24 14:57:38.900000
Exit,14,15876,42,0.8580284176780434,2024-05-24 14:58:49.200000
Entry,14,15891,42,0.7689591939359207,2024-05-24 14:58:49.700000
Exit,20,16007,43,0.8295382301416949,2024-05-24 14:58:53.566667
