action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,59,1305,2,0.9421816986447671,2024-05-24 09:00:43.500000
Entry,29,4764,6,0.9626506602145288,2024-05-24 09:02:38.800000
Exit,29,4803,7,0.7265704550526694,2024-05-24 09:02:40.100000
Entry,30,4895,7,0.8624608021400239,2024-05-24 09:02:43.166667
Exit,30,4967,8,0.8253817859026029,2024-05-24 09:02:45.566667
Entry,20,5053,8,0.9816369066940486,2024-05-24 09:02:48.433333
Exit,20,5991,13,0.8711365279115455,2024-05-24 09:03:19.700000
Entry,20,6097,13,0.8672483504958375,2024-05-24 09:03:23.233333
Exit,20,7454,18,0.7700402464744464,2024-05-24 09:04:08.466667
Entry,20,9760,20,0.95973564772784,2024-05-24 09:05:25.333333
Exit,20,10170,22,0.7967525888812601,2024-05-24 09:05:39.000000
Entry,29,12817,23,0.9567763119579369,2024-05-24 09:07:07.233333
Exit,29,13915,24,0.9044419686082192,2024-05-24 09:07:43.833333
Entry,29,15708,25,0.7990847049036692,2024-05-24 09:08:43.600000
Exit,29,17965,27,0.975778840053087,2024-05-24 09:09:58.833333
