action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,11,4152,1,0.8599878186858816,2024-05-03 08:32:18.400000
Exit,1,4646,3,0.6447494679208063,2024-05-03 08:32:34.866667
Exit,11,4662,4,0.8054155968311214,2024-05-03 08:32:35.400000
Exit,1,5796,5,0.916295662722392,2024-05-03 08:33:13.200000
Entry,1,5796,5,0.849889000556624,2024-05-03 08:33:13.200000
Exit,1,5796,6,0.916295662722392,2024-05-03 08:33:13.200000
Entry,11,5871,7,0.8050109883479757,2024-05-03 08:33:15.700000
Exit,1,6482,10,0.6386128082451082,2024-05-03 08:33:36.066667
Exit,11,6503,11,0.8509885603846157,2024-05-03 08:33:36.766667
Exit,1,9058,13,0.8093307527763313,2024-05-03 08:35:01.933333
Entry,11,9953,15,0.8997554477763043,2024-05-03 08:35:31.766667
Exit,11,11357,19,0.953880787415315,2024-05-03 08:36:18.566667
Exit,37,17460,25,0.6094827516286013,2024-05-03 08:39:42.000000
