action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,26,247,1,0.9466501658922063,2024-05-22 10:40:08.233333
Entry,20,1500,6,0.9634695088487979,2024-05-22 10:40:50.000000
Exit,20,2806,15,0.8260304105597462,2024-05-22 10:41:33.533333
Entry,20,5485,23,0.9849871739793663,2024-05-22 10:43:02.833333
Exit,20,7100,30,0.8185784002061668,2024-05-22 10:43:56.666667
Entry,41,9123,36,0.9321608156345254,2024-05-22 10:45:04.100000
Exit,59,9437,39,0.6062761213029063,2024-05-22 10:45:14.566667
Entry,59,9473,39,0.6942027824553739,2024-05-22 10:45:15.766667
Entry,19,9601,40,0.9426991983987145,2024-05-22 10:45:20.033333
Exit,41,10018,43,0.9001151068993092,2024-05-22 10:45:33.933333
Entry,14,10228,43,0.8413266348783914,2024-05-22 10:45:40.933333
Entry,10,11011,47,0.8942880597369464,2024-05-22 10:46:07.033333
Exit,14,11389,49,0.8923115655992733,2024-05-22 10:46:19.633333
Entry,2,11551,49,0.9950106855766352,2024-05-22 10:46:25.033333
Exit,2,12060,52,0.8106738233480997,2024-05-22 10:46:42.000000
Entry,21,12930,60,0.832006962922063,2024-05-22 10:47:11.000000
Exit,19,12785,61,0.914427035422317,2024-05-22 10:47:06.166667
Exit,10,13093,63,0.94777932347083,2024-05-22 10:47:16.433333
Exit,21,13404,64,0.8409730526707656,2024-05-22 10:47:26.800000
Exit,51,15475,85,0.6107876969089773,2024-05-22 10:48:35.833333
Entry,9,15736,85,0.699731189515753,2024-05-22 10:48:44.533333
Entry,9,17992,93,0.849724189775908,2024-05-22 10:49:59.733333
