action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,59,816,9,0.7055795455605487,2024-05-21 18:00:28.200000
Exit,20,2825,16,0.9131943329300921,2024-05-21 18:01:35.166667
Entry,10,5612,22,0.8440757895723895,2024-05-21 18:03:08.066667
Entry,19,6481,24,0.9521174071992334,2024-05-21 18:03:37.033333
Exit,10,7492,26,0.9809883692063256,2024-05-21 18:04:10.733333
Exit,19,8009,27,0.8601910875679627,2024-05-21 18:04:27.966667
Entry,30,9143,39,0.8126741174285521,2024-05-21 18:05:05.766667
Exit,30,9236,41,0.8743680863407575,2024-05-21 18:05:08.866667
Entry,19,11218,46,0.8400067213317836,2024-05-21 18:06:14.933333
Exit,19,12354,50,0.8194980159733426,2024-05-21 18:06:52.800000
Entry,28,15559,75,0.7621190195175233,2024-05-21 18:08:39.633333
Entry,20,15792,77,0.9488024443621179,2024-05-21 18:08:47.400000
