action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,39,1631,1,0.9460273599201874,2024-05-02 10:30:55.366667
Entry,58,1719,2,0.8529526905572178,2024-05-02 10:30:58.300000
Entry,32,6622,9,0.895736311845815,2024-05-02 10:33:41.733333
Exit,32,6784,11,0.9449917907295301,2024-05-02 10:33:47.133333
Entry,37,6867,11,0.9700762676813633,2024-05-02 10:33:49.900000
Exit,37,8444,12,0.8851840488536168,2024-05-02 10:34:42.466667
Exit,58,9600,14,0.7340539752024765,2024-05-02 10:35:21.000000
Entry,11,12088,16,0.905275121505763,2024-05-02 10:36:43.933333
Exit,11,14416,24,0.970798311975664,2024-05-02 10:38:01.533333
Entry,4,16102,25,0.7405884052737338,2024-05-02 10:38:57.733333
Exit,4,16480,29,0.8010725965302332,2024-05-02 10:39:10.333333
Entry,20,17616,40,0.8814089984555803,2024-05-02 10:39:48.200000
Exit,20,17803,41,0.8192124972834149,2024-05-02 10:39:54.433333
