action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,23,486,5,0.73130250696565,2024-05-19 16:00:17.200000
Entry,17,11017,10,0.9781104557155512,2024-05-19 16:06:08.233333
Exit,17,12222,13,0.8771691575541876,2024-05-19 16:06:48.400000
Entry,4,12391,13,0.9457171918473821,2024-05-19 16:06:54.033333
Exit,4,13685,14,0.8295610291833745,2024-05-19 16:07:37.166667
Entry,33,14006,19,0.8849690688314615,2024-05-19 16:07:47.866667
Exit,33,14525,23,0.7781747526302353,2024-05-19 16:08:05.166667
Entry,7,15254,27,0.885883304834168,2024-05-19 16:08:29.466667
Exit,7,15288,31,0.8996858161368034,2024-05-19 16:08:30.600000
Entry,20,16230,34,0.993891029011115,2024-05-19 16:09:02.000000
Exit,20,16713,36,0.8868104552987406,2024-05-19 16:09:18.100000
Entry,8,16813,36,0.9525574245612932,2024-05-19 16:09:21.433333
