action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,15,62,1,0.6069928867752408,2024-05-03 14:20:03.066667
Exit,38,77,2,0.9075859144579467,2024-05-03 14:20:03.566667
Exit,1,175,3,0.7318373407647891,2024-05-03 14:20:06.833333
Entry,54,287,4,0.738394854276344,2024-05-03 14:20:10.566667
Exit,34,434,7,0.908975998498632,2024-05-03 14:20:15.466667
Entry,36,499,7,0.9949871739793662,2024-05-03 14:20:17.633333
Entry,11,1590,8,0.8509611666219173,2024-05-03 14:20:54.000000
Exit,15,3857,11,0.609182065433889,2024-05-03 14:22:09.566667
Exit,15,4120,12,0.6493133800627588,2024-05-03 14:22:18.333333
Exit,15,4444,14,0.7953397858970247,2024-05-03 14:22:29.133333
Entry,16,4754,19,0.9644820197541851,2024-05-03 14:22:39.466667
Exit,49,4785,21,0.9031329494732379,2024-05-03 14:22:40.500000
Entry,45,4854,21,0.999933410538506,2024-05-03 14:22:42.800000
Exit,45,6814,23,0.9787592646464148,2024-05-03 14:23:48.133333
Exit,11,7292,25,0.8522479552684388,2024-05-03 14:24:04.066667
Entry,48,10667,34,0.9494627725238578,2024-05-03 14:25:56.566667
Exit,48,10828,37,0.955541135199254,2024-05-03 14:26:01.933333
Entry,43,10917,37,0.9251461083229434,2024-05-03 14:26:04.900000
Exit,43,11315,39,0.8551214985607354,2024-05-03 14:26:18.166667
Entry,46,11419,39,0.8427891322755579,2024-05-03 14:26:21.633333
Entry,46,16769,46,0.942043423356956,2024-05-03 14:29:19.966667
