action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,26,185,1,0.9203971925891169,2024-05-21 17:20:06.166667
Exit,59,1981,2,0.6505284358566661,2024-05-21 17:21:06.033333
Entry,59,2022,2,0.7204209089749457,2024-05-21 17:21:07.400000
Exit,10,3306,4,0.8444080770410801,2024-05-21 17:21:50.200000
Exit,59,4200,5,0.7269546707934849,2024-05-21 17:22:20.000000
Entry,17,4748,6,0.9393281839513024,2024-05-21 17:22:38.266667
Exit,17,6853,7,0.9126456187052903,2024-05-21 17:23:48.433333
Entry,9,8032,9,0.7788892234336889,2024-05-21 17:24:27.733333
Exit,9,8146,10,0.7592663028486765,2024-05-21 17:24:31.533333
Entry,10,8209,10,0.8141888278780246,2024-05-21 17:24:33.633333
Entry,25,13787,23,0.7218891704075862,2024-05-21 17:27:39.566667
Exit,44,15540,32,0.8113253775748938,2024-05-21 17:28:38.000000
Entry,44,15555,32,0.7232033440832789,2024-05-21 17:28:38.500000
Entry,18,16506,41,0.9838637335965533,2024-05-21 17:29:10.200000
Exit,25,16724,46,0.7567441890989108,2024-05-21 17:29:17.466667
Entry,27,17405,51,0.8898914952256054,2024-05-21 17:29:40.166667
