action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,12,5079,1,0.8980930515765704,2024-05-02 10:52:49.300000
Entry,11,5951,2,0.8602774125606674,2024-05-02 10:53:18.366667
Exit,12,6119,8,0.7593037982944414,2024-05-02 10:53:23.966667
Entry,7,6295,11,0.8418110858717494,2024-05-02 10:53:29.833333
Entry,13,6590,15,0.8996222785603905,2024-05-02 10:53:39.666667
Exit,7,6812,17,0.8258079297013843,2024-05-02 10:53:47.066667
Exit,7,6812,18,0.8258079297013843,2024-05-02 10:53:47.066667
Entry,7,6812,18,0.7982188408840929,2024-05-02 10:53:47.066667
Exit,13,7548,19,0.973010926381055,2024-05-02 10:54:11.600000
Entry,13,7622,19,0.973010926381055,2024-05-02 10:54:14.066667
Exit,11,8259,21,0.9247031634721736,2024-05-02 10:54:35.300000
Entry,1,9645,37,0.8744874015145261,2024-05-02 10:55:21.500000
Entry,34,9848,40,0.8087855581180265,2024-05-02 10:55:28.266667
Exit,13,10016,41,0.658015532640021,2024-05-02 10:55:33.866667
Entry,13,10231,41,0.6563675836911821,2024-05-02 10:55:41.033333
Exit,34,10041,42,0.8155092073352843,2024-05-02 10:55:34.700000
Entry,15,10302,42,0.8347520799701094,2024-05-02 10:55:43.400000
Exit,15,10359,45,0.8670916896728681,2024-05-02 10:55:45.300000
Entry,12,10434,45,0.9520388415019098,2024-05-02 10:55:47.800000
Exit,12,10552,46,0.7427697033009892,2024-05-02 10:55:51.733333
Exit,38,10997,48,0.9439353704364547,2024-05-02 10:56:06.566667
Entry,36,11126,50,0.9412586656559775,2024-05-02 10:56:10.866667
Exit,1,11871,56,0.9504576920221409,2024-05-02 10:56:35.700000
Exit,36,13312,58,0.954456738330773,2024-05-02 10:57:23.733333
