action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,36,471,2,0.8048602152065858,2024-05-02 17:30:15.700000
Exit,36,471,3,0.8048602152065858,2024-05-02 17:30:15.700000
Entry,36,471,3,0.8459405027025467,2024-05-02 17:30:15.700000
Entry,11,624,5,0.7097645329072398,2024-05-02 17:30:20.800000
Exit,11,1691,6,0.7067210137639249,2024-05-02 17:30:56.366667
Exit,22,2218,7,0.898221578240301,2024-05-02 17:31:13.933333
Entry,21,2634,10,0.9559558523598093,2024-05-02 17:31:27.800000
Exit,21,3476,14,0.9416600300457335,2024-05-02 17:31:55.866667
Entry,35,3865,19,0.8338027240552583,2024-05-02 17:32:08.833333
Exit,35,5159,25,0.8974469825952329,2024-05-02 17:32:51.966667
Entry,41,6086,31,0.9877698357620281,2024-05-02 17:33:22.866667
Exit,41,6319,35,0.9039320948229114,2024-05-02 17:33:30.633333
Entry,41,6395,35,0.9169843261281915,2024-05-02 17:33:33.166667
Entry,1,6730,46,0.7713989172487347,2024-05-02 17:33:44.333333
Exit,41,7470,48,0.8936246104300406,2024-05-02 17:34:09.000000
Entry,36,8634,50,0.8942735523830555,2024-05-02 17:34:47.800000
Exit,1,9040,53,0.9909883692063255,2024-05-02 17:35:01.333333
Exit,39,9061,54,0.6476710136054321,2024-05-02 17:35:02.033333
Entry,47,10184,56,0.9580364345099014,2024-05-02 17:35:39.466667
Exit,47,10992,60,0.981153506063912,2024-05-02 17:36:06.400000
Entry,44,11346,68,0.971701459693652,2024-05-02 17:36:18.200000
Entry,21,11625,72,0.8794836144187463,2024-05-02 17:36:27.500000
Entry,41,11710,74,0.9141943003672671,2024-05-02 17:36:30.333333
Exit,36,11933,76,0.9297796878390477,2024-05-02 17:36:37.766667
Entry,37,12245,80,0.9879675985726941,2024-05-02 17:36:48.166667
Exit,37,13194,85,0.7315054242678042,2024-05-02 17:37:19.800000
Exit,44,13321,88,0.978018743043853,2024-05-02 17:37:24.033333
Exit,41,13384,90,0.9615116542752256,2024-05-02 17:37:26.133333
Entry,41,13480,90,0.9628315565951278,2024-05-02 17:37:29.333333
Exit,21,13390,91,0.8915715601352444,2024-05-02 17:37:26.333333
Exit,41,14388,93,0.9771272701756358,2024-05-02 17:37:59.600000
Entry,37,16494,97,0.7845694054282708,2024-05-02 17:39:09.800000
Entry,21,16665,98,0.9682343407115129,2024-05-02 17:39:15.500000
