action,nest,frame_number,track_id,ml_confidence,timestamp
Exit,8,315,1,0.8679887825171452,2024-05-26 17:40:11.500000
Entry,22,1841,4,0.8541588728171958,2024-05-26 17:41:02.366667
Exit,22,4847,5,0.8097813885055839,2024-05-26 17:42:42.566667
Entry,9,5212,6,0.8468570279108488,2024-05-26 17:42:54.733333
Exit,9,6891,7,0.9108027451651834,2024-05-26 17:43:50.700000
Entry,3,7217,11,0.9933619819670776,2024-05-26 17:44:01.566667
Exit,3,7788,16,0.7577969991020119,2024-05-26 17:44:20.600000
Entry,22,8238,32,0.7994535330742597,2024-05-26 17:44:35.600000
Entry,9,8784,34,0.898960969369505,2024-05-26 17:44:53.800000
Exit,22,9223,59,0.7689615778455001,2024-05-26 17:45:08.433333
Exit,9,9775,61,0.8040449653238988,2024-05-26 17:45:26.833333
Exit,60,10358,65,0.6653955096297253,2024-05-26 17:45:46.266667
Entry,60,10403,65,0.7352879827480049,2024-05-26 17:45:47.766667
Entry,9,11366,66,0.776459954045463,2024-05-26 17:46:19.866667
Entry,22,12638,67,0.944329326178251,2024-05-26 17:47:02.266667
Exit,9,15046,68,0.8147910924659517,2024-05-26 17:48:22.533333
Entry,8,15707,72,0.8819834659317926,2024-05-26 17:48:44.566667
Exit,22,16117,77,0.8646530935360371,2024-05-26 17:48:58.233333
Exit,8,16838,78,0.8830750485062956,2024-05-26 17:49:22.266667
Entry,9,16971,80,0.9992868264590261,2024-05-26 17:49:26.700000
