action,nest,frame_number,track_id,ml_confidence,timestamp
Entry,11,59,1,0.7706305092105239,2024-05-02 17:40:01.966667
Exit,21,554,2,0.9464340991826806,2024-05-02 17:40:18.466667
Exit,37,1354,6,0.6794916264052815,2024-05-02 17:40:45.133333
Exit,11,1810,11,0.8768496101436053,2024-05-02 17:41:00.333333
Exit,13,2380,13,0.8547504545238467,2024-05-02 17:41:19.333333
Entry,21,4012,15,0.9701837945630837,2024-05-02 17:42:13.733333
Entry,12,4313,18,0.969933410538506,2024-05-02 17:42:23.766667
Entry,36,4896,20,0.9949871739793663,2024-05-02 17:42:43.200000
Entry,57,6020,23,0.6081744701506451,2024-05-02 17:43:20.666667
Entry,46,6241,27,0.9679126929048852,2024-05-02 17:43:28.033333
Exit,12,6291,28,0.7269272932874715,2024-05-02 17:43:29.700000
Entry,14,7398,32,0.8753929884713877,2024-05-02 17:44:06.600000
Exit,21,8046,34,0.9275017096218791,2024-05-02 17:44:28.200000
Exit,46,8180,35,0.9645145414463251,2024-05-02 17:44:32.666667
Entry,41,9304,36,0.9876708243791457,2024-05-02 17:45:10.133333
Exit,36,10140,37,0.8927458973639739,2024-05-02 17:45:38.000000
Exit,41,11256,38,0.9979509768961299,2024-05-02 17:46:15.200000
Entry,41,11335,38,0.9940024790420526,2024-05-02 17:46:17.833333
Exit,41,12247,45,0.9795680679485201,2024-05-02 17:46:48.233333
Entry,37,13457,47,0.8561023462810372,2024-05-02 17:47:28.566667
Exit,37,15334,49,0.8909064803995939,2024-05-02 17:48:31.133333
Entry,11,16176,50,0.828239950618661,2024-05-02 17:48:59.200000
Exit,11,17833,51,0.933449985483948,2024-05-02 17:49:54.433333
