action,nest,frame_number,track_id,ml_confidence,timestamp,site,video_date,video_time,video_datetime,video_hour,video_name,source_file,seconds_in_video,event_datetime
Exit,31,1067,143,0.953813028087275,2024-04-29 13:30:35.566667,mendels,2024-04-29,13:30:00,2024-04-29 13:30:00,13,mendels_2024-04-29_13_30_00,mendels_2024-04-29_13_30_00_events.csv,35.56666666666667,2024-04-29 13:30:35.566667
Exit,35,3107,118,0.7509214774968123,2024-04-29 13:31:43.566667,mendels,2024-04-29,13:30:00,2024-04-29 13:30:00,13,mendels_2024-04-29_13_30_00,mendels_2024-04-29_13_30_00_events.csv,103.56666666666666,2024-04-29 13:31:43.566667
Exit,40,5261,179,0.6672823511672241,2024-04-29 13:32:55.366667,mendels,2024-04-29,13:30:00,2024-04-29 13:30:00,13,mendels_2024-04-29_13_30_00,mendels_2024-04-29_13_30_00_events.csv,175.36666666666667,2024-04-29 13:32:55.366667
Exit,37,5318,196,0.9131572713741704,2024-04-29 13:32:57.266667,mendels,2024-04-29,13:30:00,2024-04-29 13:30:00,13,mendels_2024-04-29_13_30_00,mendels_2024-04-29_13_30_00_events.csv,177.26666666666668,2024-04-29 13:32:57.266667
Entry,42,5594,196,0.831830499974008,2024-04-29 13:33:06.466667,mendels,2024-04-29,13:30:00,2024-04-29 13:30:00,13,mendels_2024-04-29_13_30_00,mendels_2024-04-29_13_30_00_events.csv,186.46666666666667,2024-04-29 13:33:06.466667
Entry,25,5622,238,0.9344971734983406,2024-04-29 13:33:07.400000,mendels,2024-04-29,13:30:00,2024-04-29 13:30:00,13,mendels_2024-04-29_13_30_00,mendels_2024-04-29_13_30_00_events.csv,187.4,2024-04-29 13:33:07.400000
Exit,25,6678,515,0.7599301400144164,2024-04-29 13:33:42.600000,mendels,2024-04-29,13:30:00,2024-04-29 13:30:00,13,mendels_2024-04-29_13_30_00,mendels_2024-04-29_13_30_00_events.csv,222.6,2024-04-29 13:33:42.600000
Entry,32,6774,538,0.738507016586874,2024-04-29 13:33:45.800000,mendels,2024-04-29,13:30:00,2024-04-29 13:30:00,13,mendels_2024-04-29_13_30_00,mendels_2024-04-29_13_30_00_events.csv,225.8,2024-04-29 13:33:45.800000
Entry,20,7581,733,0.9665262951729082,2024-04-29 13:34:12.700000,mendels,2024-04-29,13:30:00,2024-04-29 13:30:00,13,mendels_2024-04-29_13_30_00,mendels_2024-04-29_13_30_00_events.csv,252.7,2024-04-29 13:34:12.700000
Exit,20,7854,802,0.7838261665649804,2024-04-29 13:34:21.800000,mendels,2024-04-29,13:30:00,2024-04-29 13:30:00,13,mendels_2024-04-29_13_30_00,mendels_2024-04-29_13_30_00_events.csv,261.8,2024-04-29 13:34:21.800000
Exit,41,8236,39,0.8489204764760578,2024-04-29 13:34:34.533333,mendels,2024-04-29,13:30:00,2024-04-29 13:30:00,13,mendels_2024-04-29_13_30_00,mendels_2024-04-29_13_30_00_events.csv,274.53333333333336,2024-04-29 13:34:34.533333
Entry,25,8326,39,0.9861034082764748,2024-04-29 13:34:37.533333,mendels,2024-04-29,13:30:00,2024-04-29 13:30:00,13,mendels_2024-04-29_13_30_00,mendels_2024-04-29_13_30_00_events.csv,277.53333333333336,2024-04-29 13:34:37.533333
Exit,32,8832,173,0.7198953028030773,2024-04-29 13:34:54.400000,mendels,2024-04-29,13:30:00,2024-04-29 13:30:00,13,mendels_2024-04-29_13_30_00,mendels_2024-04-29_13_30_00_events.csv,294.4,2024-04-29 13:34:54.400000
Exit,25,9436,313,0.7810459428389982,2024-04-29 13:35:14.533333,mendels,2024-04-29,13:30:00,2024-04-29 13:30:00,13,mendels_2024-04-29_13_30_00,mendels_2024-04-29_13_30_00_events.csv,314.53333333333336,2024-04-29 13:35:14.533333
Exit,15,10153,493,0.8422304343011162,2024-04-29 13:35:38.433333,mendels,2024-04-29,13:30:00,2024-04-29 13:30:00,13,mendels_2024-04-29_13_30_00,mendels_2024-04-29_13_30_00_events.csv,338.43333333333334,2024-04-29 13:35:38.433333
Entry,25,10600,575,0.9116200889595056,2024-04-29 13:35:53.333333,mendels,2024-04-29,13:30:00,2024-04-29 13:30:00,13,mendels_2024-04-29_13_30_00,mendels_2024-04-29_13_30_00_events.csv,353.3333333333333,2024-04-29 13:35:53.333333
Exit,25,10722,633,0.7241239140053467,2024-04-29 13:35:57.400000,mendels,2024-04-29,13:30:00,2024-04-29 13:30:00,13,mendels_2024-04-29_13_30_00,mendels_2024-04-29_13_30_00_events.csv,357.4,2024-04-29 13:35:57.400000
Entry,1,11782,58,0.7569028820071463,2024-04-29 13:36:32.733333,mendels,2024-04-29,13:30:00,2024-04-29 13:30:00,13,mendels_2024-04-29_13_30_00,mendels_2024-04-29_13_30_00_events.csv,392.73333333333335,2024-04-29 13:36:32.733333
Exit,1,12299,111,0.846080044487897,2024-04-29 13:36:49.966667,mendels,2024-04-29,13:30:00,2024-04-29 13:30:00,13,mendels_2024-04-29_13_30_00,mendels_2024-04-29_13_30_00_events.csv,409.96666666666664,2024-04-29 13:36:49.966667
Entry,19,12839,231,0.9150872483146324,2024-04-29 13:37:07.966667,mendels,2024-04-29,13:30:00,2024-04-29 13:30:00,13,mendels_2024-04-29_13_30_00,mendels_2024-04-29_13_30_00_events.csv,427.96666666666664,2024-04-29 13:37:07.966667
Exit,19,13165,301,0.7620288554449555,2024-04-29 13:37:18.833333,mendels,2024-04-29,13:30:00,2024-04-29 13:30:00,13,mendels_2024-04-29_13_30_00,mendels_2024-04-29_13_30_00_events.csv,438.8333333333333,2024-04-29 13:37:18.833333
Exit,30,14597,793,0.7979057797827229,2024-04-29 13:38:06.566667,mendels,2024-04-29,13:30:00,2024-04-29 13:30:00,13,mendels_2024-04-29_13_30_00,mendels_2024-04-29_13_30_00_events.csv,486.56666666666666,2024-04-29 13:38:06.566667
Entry,34,14862,847,0.9640712429292156,2024-04-29 13:38:15.400000,mendels,2024-04-29,13:30:00,2024-04-29 13:30:00,13,mendels_2024-04-29_13_30_00,mendels_2024-04-29_13_30_00_events.csv,495.4,2024-04-29 13:38:15.400000
Entry,56,15077,950,0.6224223900673976,2024-04-29 13:38:22.566667,mendels,2024-04-29,13:30:00,2024-04-29 13:30:00,13,mendels_2024-04-29_13_30_00,mendels_2024-04-29_13_30_00_events.csv,502.56666666666666,2024-04-29 13:38:22.566667
Entry,7,17501,171,0.8886447548755921,2024-04-29 13:39:43.366667,mendels,2024-04-29,13:30:00,2024-04-29 13:30:00,13,mendels_2024-04-29_13_30_00,mendels_2024-04-29_13_30_00_events.csv,583.3666666666667,2024-04-29 13:39:43.366667
Entry,54,998,13,0.6976415472474309,2024-04-29 13:40:33.266667,mendels,2024-04-29,13:40:00,2024-04-29 13:40:00,13,mendels_2024-04-29_13_40_00,mendels_2024-04-29_13_40_00_events.csv,33.266666666666666,2024-04-29 13:40:33.266667
Entry,29,2004,120,0.7922612929789342,2024-04-29 13:41:06.800000,mendels,2024-04-29,13:40:00,2024-04-29 13:40:00,13,mendels_2024-04-29_13_40_00,mendels_2024-04-29_13_40_00_events.csv,66.8,2024-04-29 13:41:06.800000
Exit,29,2078,131,0.7351490163763293,2024-04-29 13:41:09.266667,mendels,2024-04-29,13:40:00,2024-04-29 13:40:00,13,mendels_2024-04-29_13_40_00,mendels_2024-04-29_13_40_00_events.csv,69.26666666666667,2024-04-29 13:41:09.266667
Exit,34,2467,50,0.6999455006372365,2024-04-29 13:41:22.233333,mendels,2024-04-29,13:40:00,2024-04-29 13:40:00,13,mendels_2024-04-29_13_40_00,mendels_2024-04-29_13_40_00_events.csv,82.23333333333333,2024-04-29 13:41:22.233333
Exit,34,3189,159,0.7282283924712454,2024-04-29 13:41:46.300000,mendels,2024-04-29,13:40:00,2024-04-29 13:40:00,13,mendels_2024-04-29_13_40_00,mendels_2024-04-29_13_40_00_events.csv,106.3,2024-04-29 13:41:46.300000
Entry,53,4063,162,0.6767698966506559,2024-04-29 13:42:15.433333,mendels,2024-04-29,13:40:00,2024-04-29 13:40:00,13,mendels_2024-04-29_13_40_00,mendels_2024-04-29_13_40_00_events.csv,135.43333333333334,2024-04-29 13:42:15.433333
Entry,1,4349,236,0.7459610807157984,2024-04-29 13:42:24.966667,mendels,2024-04-29,13:40:00,2024-04-29 13:40:00,13,mendels_2024-04-29_13_40_00,mendels_2024-04-29_13_40_00_events.csv,144.96666666666667,2024-04-29 13:42:24.966667
Exit,39,4926,396,0.7431407406833003,2024-04-29 13:42:44.200000,mendels,2024-04-29,13:40:00,2024-04-29 13:40:00,13,mendels_2024-04-29_13_40_00,mendels_2024-04-29_13_40_00_events.csv,164.2,2024-04-29 13:42:44.200000
Exit,30,5379,516,0.6563188310809963,2024-04-29 13:42:59.300000,mendels,2024-04-29,13:40:00,2024-04-29 13:40:00,13,mendels_2024-04-29_13_40_00,mendels_2024-04-29_13_40_00_events.csv,179.3,2024-04-29 13:42:59.300000
Exit,60,8390,375,0.9059758506293192,2024-04-29 13:44:39.666667,mendels,2024-04-29,13:40:00,2024-04-29 13:40:00,13,mendels_2024-04-29_13_40_00,mendels_2024-04-29_13_40_00_events.csv,279.6666666666667,2024-04-29 13:44:39.666667
Entry,23,9666,650,0.9367080166911612,2024-04-29 13:45:22.200000,mendels,2024-04-29,13:40:00,2024-04-29 13:40:00,13,mendels_2024-04-29_13_40_00,mendels_2024-04-29_13_40_00_events.csv,322.2,2024-04-29 13:45:22.200000
Exit,15,11088,114,0.8493869373324199,2024-04-29 13:46:09.600000,mendels,2024-04-29,13:40:00,2024-04-29 13:40:00,13,mendels_2024-04-29_13_40_00,mendels_2024-04-29_13_40_00_events.csv,369.6,2024-04-29 13:46:09.600000
Exit,8,13978,40,0.7313549289410523,2024-04-29 13:47:45.933333,mendels,2024-04-29,13:40:00,2024-04-29 13:40:00,13,mendels_2024-04-29_13_40_00,mendels_2024-04-29_13_40_00_events.csv,465.93333333333334,2024-04-29 13:47:45.933333
Entry,1,2147,114,0.6205532425049177,2024-04-29 13:51:11.566667,mendels,2024-04-29,13:50:00,2024-04-29 13:50:00,13,mendels_2024-04-29_13_50_00,mendels_2024-04-29_13_50_00_events.csv,71.56666666666666,2024-04-29 13:51:11.566667
Exit,6,5845,805,0.6359743497660717,2024-04-29 13:53:14.833333,mendels,2024-04-29,13:50:00,2024-04-29 13:50:00,13,mendels_2024-04-29_13_50_00,mendels_2024-04-29_13_50_00_events.csv,194.83333333333334,2024-04-29 13:53:14.833333
Entry,45,6031,834,0.9490314446708566,2024-04-29 13:53:21.033333,mendels,2024-04-29,13:50:00,2024-04-29 13:50:00,13,mendels_2024-04-29_13_50_00,mendels_2024-04-29_13_50_00_events.csv,201.03333333333333,2024-04-29 13:53:21.033333
Exit,45,6073,9,0.6549466105470811,2024-04-29 13:53:22.433333,mendels,2024-04-29,13:50:00,2024-04-29 13:50:00,13,mendels_2024-04-29_13_50_00,mendels_2024-04-29_13_50_00_events.csv,202.43333333333334,2024-04-29 13:53:22.433333
Exit,39,6509,101,0.7451982763231172,2024-04-29 13:53:36.966667,mendels,2024-04-29,13:50:00,2024-04-29 13:50:00,13,mendels_2024-04-29_13_50_00,mendels_2024-04-29_13_50_00_events.csv,216.96666666666667,2024-04-29 13:53:36.966667
Entry,34,7165,238,0.8271990395342965,2024-04-29 13:53:58.833333,mendels,2024-04-29,13:50:00,2024-04-29 13:50:00,13,mendels_2024-04-29_13_50_00,mendels_2024-04-29_13_50_00_events.csv,238.83333333333334,2024-04-29 13:53:58.833333
Entry,47,8044,461,0.990558038260858,2024-04-29 13:54:28.133333,mendels,2024-04-29,13:50:00,2024-04-29 13:50:00,13,mendels_2024-04-29_13_50_00,mendels_2024-04-29_13_50_00_events.csv,268.1333333333333,2024-04-29 13:54:28.133333
Exit,47,8607,622,0.6551266003142022,2024-04-29 13:54:46.900000,mendels,2024-04-29,13:50:00,2024-04-29 13:50:00,13,mendels_2024-04-29_13_50_00,mendels_2024-04-29_13_50_00_events.csv,286.9,2024-04-29 13:54:46.900000
Exit,53,9665,54,0.6706411293853526,2024-04-29 13:55:22.166667,mendels,2024-04-29,13:50:00,2024-04-29 13:50:00,13,mendels_2024-04-29_13_50_00,mendels_2024-04-29_13_50_00_events.csv,322.1666666666667,2024-04-29 13:55:22.166667
Entry,60,12745,833,0.9738948987474914,2024-04-29 13:57:04.833333,mendels,2024-04-29,13:50:00,2024-04-29 13:50:00,13,mendels_2024-04-29_13_50_00,mendels_2024-04-29_13_50_00_events.csv,424.8333333333333,2024-04-29 13:57:04.833333
Exit,9,1305,63,0.6021741888466567,2024-04-29 14:00:44.500000,mendels,2024-04-29,14:00:01,2024-04-29 14:00:01,14,mendels_2024-04-29_14_00_01,mendels_2024-04-29_14_00_01_events.csv,43.5,2024-04-29 14:00:44.500000
Entry,10,3353,588,0.6504504460428591,2024-04-29 14:01:52.766667,mendels,2024-04-29,14:00:01,2024-04-29 14:00:01,14,mendels_2024-04-29_14_00_01,mendels_2024-04-29_14_00_01_events.csv,111.76666666666667,2024-04-29 14:01:52.766667
Exit,31,3596,640,0.7216886875311194,2024-04-29 14:02:00.866667,mendels,2024-04-29,14:00:01,2024-04-29 14:00:01,14,mendels_2024-04-29_14_00_01,mendels_2024-04-29_14_00_01_events.csv,119.86666666666666,2024-04-29 14:02:00.866667
Entry,31,3600,640,0.6982070843610473,2024-04-29 14:02:01.000000,mendels,2024-04-29,14:00:01,2024-04-29 14:00:01,14,mendels_2024-04-29_14_00_01,mendels_2024-04-29_14_00_01_events.csv,120.0,2024-04-29 14:02:01.000000
Entry,31,5967,304,0.9996366363449576,2024-04-29 14:03:19.900000,mendels,2024-04-29,14:00:01,2024-04-29 14:00:01,14,mendels_2024-04-29_14_00_01,mendels_2024-04-29_14_00_01_events.csv,198.9,2024-04-29 14:03:19.900000
Exit,31,6006,332,0.6951804212561297,2024-04-29 14:03:21.200000,mendels,2024-04-29,14:00:01,2024-04-29 14:00:01,14,mendels_2024-04-29_14_00_01,mendels_2024-04-29_14_00_01_events.csv,200.2,2024-04-29 14:03:21.200000
Entry,33,7296,632,0.9048196809151364,2024-04-29 14:04:04.200000,mendels,2024-04-29,14:00:01,2024-04-29 14:00:01,14,mendels_2024-04-29_14_00_01,mendels_2024-04-29_14_00_01_events.csv,243.2,2024-04-29 14:04:04.200000
Entry,9,11612,949,0.6069306930553348,2024-04-29 14:06:28.066667,mendels,2024-04-29,14:00:01,2024-04-29 14:00:01,14,mendels_2024-04-29_14_00_01,mendels_2024-04-29_14_00_01_events.csv,387.06666666666666,2024-04-29 14:06:28.066667
Entry,34,11978,101,0.7804327463998582,2024-04-29 14:06:40.266667,mendels,2024-04-29,14:00:01,2024-04-29 14:00:01,14,mendels_2024-04-29_14_00_01,mendels_2024-04-29_14_00_01_events.csv,399.26666666666665,2024-04-29 14:06:40.266667
Exit,34,14380,252,0.6125137977878556,2024-04-29 14:08:00.333333,mendels,2024-04-29,14:00:01,2024-04-29 14:00:01,14,mendels_2024-04-29_14_00_01,mendels_2024-04-29_14_00_01_events.csv,479.3333333333333,2024-04-29 14:08:00.333333
Exit,33,14924,373,0.953813028087275,2024-04-29 14:08:18.466667,mendels,2024-04-29,14:00:01,2024-04-29 14:00:01,14,mendels_2024-04-29_14_00_01,mendels_2024-04-29_14_00_01_events.csv,497.46666666666664,2024-04-29 14:08:18.466667
Exit,22,16998,263,0.7843012042708668,2024-04-29 14:09:27.600000,mendels,2024-04-29,14:00:01,2024-04-29 14:00:01,14,mendels_2024-04-29_14_00_01,mendels_2024-04-29_14_00_01_events.csv,566.6,2024-04-29 14:09:27.600000
Exit,17,479,98,0.824911827527198,2024-04-29 14:10:15.966667,mendels,2024-04-29,14:10:00,2024-04-29 14:10:00,14,mendels_2024-04-29_14_10_00,mendels_2024-04-29_14_10_00_events.csv,15.966666666666667,2024-04-29 14:10:15.966667
Exit,42,1964,472,0.916295662722392,2024-04-29 14:11:05.466667,mendels,2024-04-29,14:10:00,2024-04-29 14:10:00,14,mendels_2024-04-29_14_10_00,mendels_2024-04-29_14_10_00_events.csv,65.46666666666667,2024-04-29 14:11:05.466667
Entry,42,1964,472,0.849889000556624,2024-04-29 14:11:05.466667,mendels,2024-04-29,14:10:00,2024-04-29 14:10:00,14,mendels_2024-04-29_14_10_00,mendels_2024-04-29_14_10_00_events.csv,65.46666666666667,2024-04-29 14:11:05.466667
Entry,21,3197,789,0.6105075877618416,2024-04-29 14:11:46.566667,mendels,2024-04-29,14:10:00,2024-04-29 14:10:00,14,mendels_2024-04-29_14_10_00,mendels_2024-04-29_14_10_00_events.csv,106.56666666666666,2024-04-29 14:11:46.566667
Exit,11,3390,833,0.6927329801968964,2024-04-29 14:11:53.000000,mendels,2024-04-29,14:10:00,2024-04-29 14:10:00,14,mendels_2024-04-29_14_10_00,mendels_2024-04-29_14_10_00_events.csv,113.0,2024-04-29 14:11:53.000000
Entry,6,3716,36,0.980861572026731,2024-04-29 14:12:03.866667,mendels,2024-04-29,14:10:00,2024-04-29 14:10:00,14,mendels_2024-04-29_14_10_00,mendels_2024-04-29_14_10_00_events.csv,123.86666666666666,2024-04-29 14:12:03.866667
Exit,48,12252,41,0.8639427274979325,2024-04-29 14:16:48.400000,mendels,2024-04-29,14:10:00,2024-04-29 14:10:00,14,mendels_2024-04-29_14_10_00,mendels_2024-04-29_14_10_00_events.csv,408.4,2024-04-29 14:16:48.400000
Entry,48,12267,41,0.7748735037558099,2024-04-29 14:16:48.900000,mendels,2024-04-29,14:10:00,2024-04-29 14:10:00,14,mendels_2024-04-29_14_10_00,mendels_2024-04-29_14_10_00_events.csv,408.9,2024-04-29 14:16:48.900000
Exit,49,13620,305,0.9032000095181204,2024-04-29 14:17:34.000000,mendels,2024-04-29,14:10:00,2024-04-29 14:10:00,14,mendels_2024-04-29_14_10_00,mendels_2024-04-29_14_10_00_events.csv,454.0,2024-04-29 14:17:34.000000
Exit,35,16526,390,0.7248957353049438,2024-04-29 14:19:10.866667,mendels,2024-04-29,14:10:00,2024-04-29 14:10:00,14,mendels_2024-04-29_14_10_00,mendels_2024-04-29_14_10_00_events.csv,550.8666666666667,2024-04-29 14:19:10.866667
Entry,19,1883,426,0.97973564772784,2024-04-29 14:21:02.766667,mendels,2024-04-29,14:20:00,2024-04-29 14:20:00,14,mendels_2024-04-29_14_20_00,mendels_2024-04-29_14_20_00_events.csv,62.766666666666666,2024-04-29 14:21:02.766667
Entry,21,5912,540,0.6214463370946013,2024-04-29 14:23:17.066667,mendels,2024-04-29,14:20:00,2024-04-29 14:20:00,14,mendels_2024-04-29_14_20_00,mendels_2024-04-29_14_20_00_events.csv,197.06666666666666,2024-04-29 14:23:17.066667
Exit,2,6068,606,0.6246638946013447,2024-04-29 14:23:22.266667,mendels,2024-04-29,14:20:00,2024-04-29 14:20:00,14,mendels_2024-04-29_14_20_00,mendels_2024-04-29_14_20_00_events.csv,202.26666666666668,2024-04-29 14:23:22.266667
Entry,20,6162,625,0.6764613932824842,2024-04-29 14:23:25.400000,mendels,2024-04-29,14:20:00,2024-04-29 14:20:00,14,mendels_2024-04-29_14_20_00,mendels_2024-04-29_14_20_00_events.csv,205.4,2024-04-29 14:23:25.400000
Entry,18,8452,341,0.8018723445335941,2024-04-29 14:24:41.733333,mendels,2024-04-29,14:20:00,2024-04-29 14:20:00,14,mendels_2024-04-29_14_20_00,mendels_2024-04-29_14_20_00_events.csv,281.73333333333335,2024-04-29 14:24:41.733333
Exit,18,10052,303,0.9073671034055384,2024-04-29 14:25:35.066667,mendels,2024-04-29,14:20:00,2024-04-29 14:20:00,14,mendels_2024-04-29_14_20_00,mendels_2024-04-29_14_20_00_events.csv,335.06666666666666,2024-04-29 14:25:35.066667
Exit,31,10225,342,0.7662299524920368,2024-04-29 14:25:40.833333,mendels,2024-04-29,14:20:00,2024-04-29 14:20:00,14,mendels_2024-04-29_14_20_00,mendels_2024-04-29_14_20_00_events.csv,340.8333333333333,2024-04-29 14:25:40.833333
Entry,47,10357,365,0.6657213726250724,2024-04-29 14:25:45.233333,mendels,2024-04-29,14:20:00,2024-04-29 14:20:00,14,mendels_2024-04-29_14_20_00,mendels_2024-04-29_14_20_00_events.csv,345.23333333333335,2024-04-29 14:25:45.233333
Entry,41,10649,399,0.6656082185322973,2024-04-29 14:25:54.966667,mendels,2024-04-29,14:20:00,2024-04-29 14:20:00,14,mendels_2024-04-29_14_20_00,mendels_2024-04-29_14_20_00_events.csv,354.96666666666664,2024-04-29 14:25:54.966667
Exit,27,11009,615,0.721027036969994,2024-04-29 14:26:06.966667,mendels,2024-04-29,14:20:00,2024-04-29 14:20:00,14,mendels_2024-04-29_14_20_00,mendels_2024-04-29_14_20_00_events.csv,366.96666666666664,2024-04-29 14:26:06.966667
Entry,33,11799,94,0.913950382969294,2024-04-29 14:26:33.300000,mendels,2024-04-29,14:20:00,2024-04-29 14:20:00,14,mendels_2024-04-29_14_20_00,mendels_2024-04-29_14_20_00_events.csv,393.3,2024-04-29 14:26:33.300000
Entry,10,13048,384,0.6614149406480295,2024-04-29 14:27:14.933333,mendels,2024-04-29,14:20:00,2024-04-29 14:20:00,14,mendels_2024-04-29_14_20_00,mendels_2024-04-29_14_20_00_events.csv,434.93333333333334,2024-04-29 14:27:14.933333
Exit,12,14002,585,0.717895721180829,2024-04-29 14:27:46.733333,mendels,2024-04-29,14:20:00,2024-04-29 14:20:00,14,mendels_2024-04-29_14_20_00,mendels_2024-04-29_14_20_00_events.csv,466.73333333333335,2024-04-29 14:27:46.733333
Exit,24,14910,825,0.6876957861467975,2024-04-29 14:28:17.000000,mendels,2024-04-29,14:20:00,2024-04-29 14:20:00,14,mendels_2024-04-29_14_20_00,mendels_2024-04-29_14_20_00_events.csv,497.0,2024-04-29 14:28:17.000000
Entry,48,14933,825,0.6018850706713887,2024-04-29 14:28:17.766667,mendels,2024-04-29,14:20:00,2024-04-29 14:20:00,14,mendels_2024-04-29_14_20_00,mendels_2024-04-29_14_20_00_events.csv,497.76666666666665,2024-04-29 14:28:17.766667
Entry,13,15682,922,0.8719930307119761,2024-04-29 14:28:42.733333,mendels,2024-04-29,14:20:00,2024-04-29 14:20:00,14,mendels_2024-04-29_14_20_00,mendels_2024-04-29_14_20_00_events.csv,522.7333333333333,2024-04-29 14:28:42.733333
Exit,13,15977,1060,0.8467379583732731,2024-04-29 14:28:52.566667,mendels,2024-04-29,14:20:00,2024-04-29 14:20:00,14,mendels_2024-04-29_14_20_00,mendels_2024-04-29_14_20_00_events.csv,532.5666666666667,2024-04-29 14:28:52.566667
Entry,41,185,64,0.8738243248792821,2024-04-29 14:30:06.166667,mendels,2024-04-29,14:30:00,2024-04-29 14:30:00,14,mendels_2024-04-29_14_30_00,mendels_2024-04-29_14_30_00_events.csv,6.166666666666667,2024-04-29 14:30:06.166667
Exit,41,228,7,0.75624025193778,2024-04-29 14:30:07.600000,mendels,2024-04-29,14:30:00,2024-04-29 14:30:00,14,mendels_2024-04-29_14_30_00,mendels_2024-04-29_14_30_00_events.csv,7.6,2024-04-29 14:30:07.600000
Exit,11,402,16,0.7161376025631832,2024-04-29 14:30:13.400000,mendels,2024-04-29,14:30:00,2024-04-29 14:30:00,14,mendels_2024-04-29_14_30_00,mendels_2024-04-29_14_30_00_events.csv,13.4,2024-04-29 14:30:13.400000
Exit,28,1909,292,0.8758177406855563,2024-04-29 14:31:03.633333,mendels,2024-04-29,14:30:00,2024-04-29 14:30:00,14,mendels_2024-04-29_14_30_00,mendels_2024-04-29_14_30_00_events.csv,63.63333333333333,2024-04-29 14:31:03.633333
Entry,17,1996,292,0.9971767432968291,2024-04-29 14:31:06.533333,mendels,2024-04-29,14:30:00,2024-04-29 14:30:00,14,mendels_2024-04-29_14_30_00,mendels_2024-04-29_14_30_00_events.csv,66.53333333333333,2024-04-29 14:31:06.533333
Entry,44,3191,697,0.8446531742397465,2024-04-29 14:31:46.366667,mendels,2024-04-29,14:30:00,2024-04-29 14:30:00,14,mendels_2024-04-29_14_30_00,mendels_2024-04-29_14_30_00_events.csv,106.36666666666666,2024-04-29 14:31:46.366667
Exit,44,3778,934,0.6875686080690261,2024-04-29 14:32:05.933333,mendels,2024-04-29,14:30:00,2024-04-29 14:30:00,14,mendels_2024-04-29_14_30_00,mendels_2024-04-29_14_30_00_events.csv,125.93333333333334,2024-04-29 14:32:05.933333
Entry,11,4093,22,0.8040591560059747,2024-04-29 14:32:16.433333,mendels,2024-04-29,14:30:00,2024-04-29 14:30:00,14,mendels_2024-04-29_14_30_00,mendels_2024-04-29_14_30_00_events.csv,136.43333333333334,2024-04-29 14:32:16.433333
Exit,17,4483,164,0.6573133978780408,2024-04-29 14:32:29.433333,mendels,2024-04-29,14:30:00,2024-04-29 14:30:00,14,mendels_2024-04-29_14_30_00,mendels_2024-04-29_14_30_00_events.csv,149.43333333333334,2024-04-29 14:32:29.433333
Exit,46,7439,478,0.64358224750099,2024-04-29 14:34:07.966667,mendels,2024-04-29,14:30:00,2024-04-29 14:30:00,14,mendels_2024-04-29_14_30_00,mendels_2024-04-29_14_30_00_events.csv,247.96666666666667,2024-04-29 14:34:07.966667
Entry,34,7858,611,0.9172977509492544,2024-04-29 14:34:21.933333,mendels,2024-04-29,14:30:00,2024-04-29 14:30:00,14,mendels_2024-04-29_14_30_00,mendels_2024-04-29_14_30_00_events.csv,261.93333333333334,2024-04-29 14:34:21.933333
Exit,34,7978,673,0.8449938188939846,2024-04-29 14:34:25.933333,mendels,2024-04-29,14:30:00,2024-04-29 14:30:00,14,mendels_2024-04-29_14_30_00,mendels_2024-04-29_14_30_00_events.csv,265.93333333333334,2024-04-29 14:34:25.933333
Entry,60,11869,838,0.7087530379927937,2024-04-29 14:36:35.633333,mendels,2024-04-29,14:30:00,2024-04-29 14:30:00,14,mendels_2024-04-29_14_30_00,mendels_2024-04-29_14_30_00_events.csv,395.6333333333333,2024-04-29 14:36:35.633333
Entry,23,13004,1087,0.9211511387742572,2024-04-29 14:37:13.466667,mendels,2024-04-29,14:30:00,2024-04-29 14:30:00,14,mendels_2024-04-29_14_30_00,mendels_2024-04-29_14_30_00_events.csv,433.46666666666664,2024-04-29 14:37:13.466667
Entry,27,14673,221,0.8515719471615627,2024-04-29 14:38:09.100000,mendels,2024-04-29,14:30:00,2024-04-29 14:30:00,14,mendels_2024-04-29_14_30_00,mendels_2024-04-29_14_30_00_events.csv,489.1,2024-04-29 14:38:09.100000
Entry,46,634,23,0.9933619819670776,2024-04-29 14:40:21.133333,mendels,2024-04-29,14:40:00,2024-04-29 14:40:00,14,mendels_2024-04-29_14_40_00,mendels_2024-04-29_14_40_00_events.csv,21.133333333333333,2024-04-29 14:40:21.133333
Exit,53,2167,415,0.7278752697613053,2024-04-29 14:41:12.233333,mendels,2024-04-29,14:40:00,2024-04-29 14:40:00,14,mendels_2024-04-29_14_40_00,mendels_2024-04-29_14_40_00_events.csv,72.23333333333333,2024-04-29 14:41:12.233333
Exit,39,2259,454,0.985322527889632,2024-04-29 14:41:15.300000,mendels,2024-04-29,14:40:00,2024-04-29 14:40:00,14,mendels_2024-04-29_14_40_00,mendels_2024-04-29_14_40_00_events.csv,75.3,2024-04-29 14:41:15.300000
Entry,39,2334,454,0.9886082421753464,2024-04-29 14:41:17.800000,mendels,2024-04-29,14:40:00,2024-04-29 14:40:00,14,mendels_2024-04-29_14_40_00,mendels_2024-04-29_14_40_00_events.csv,77.8,2024-04-29 14:41:17.800000
Exit,39,10074,473,0.9125142034902604,2024-04-29 14:45:35.800000,mendels,2024-04-29,14:40:00,2024-04-29 14:40:00,14,mendels_2024-04-29_14_40_00,mendels_2024-04-29_14_40_00_events.csv,335.8,2024-04-29 14:45:35.800000
