video_title,site_name,recorded_at,frame,track_id,x1,y1,x2,y2,cx,cy,confidence,source,taxon,bee_id,bee_id_method,bee_id_confidence,mode
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1819,1,350.3612976074219,475.16510009765625,396.1432189941406,546.2909545898438,371.4174602040282,513.7257653956977,0.7863976955413818,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1820,1,365.72467041015625,464.6353759765625,411.6549377441406,535.9515991210938,390.7679467255805,501.5149904065769,0.7931103110313416,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1821,1,370.7535095214844,460.2898864746094,416.62664794921875,529.5646362304688,397.4476155734928,494.41380838785915,0.8162994384765625,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1822,1,368.4805603027344,458.2846984863281,413.6927185058594,526.8775024414062,394.91200493973815,491.4372429114284,0.7904238700866699,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1823,1,365.5966796875,457.8268737792969,405.710693359375,519.9154663085938,388.3806043509001,488.34076627357615,0.7987202405929565,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1824,1,350.90606689453125,455.0707702636719,396.02813720703125,516.6717529296875,376.0505270380138,485.5475279746045,0.7943907380104065,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1825,1,353.9366760253906,454.1836242675781,395.2999267578125,515.1019287109375,373.70957026945985,484.1769187513896,0.7937837839126587,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1826,1,351.2047424316406,452.4629211425781,395.565673828125,513.7728271484375,372.66266660035393,482.87613465130426,0.7969849705696106,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1827,1,348.73016357421875,451.2457275390625,390.68756103515625,509.312255859375,369.7597374177756,480.413303937404,0.79460608959198,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1828,1,352.02960205078125,440.1549072265625,390.77020263671875,497.4046630859375,370.61087187192896,470.46726931991384,0.797855019569397,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1829,1,368.62847900390625,416.2703552246094,413.09747314453125,481.60345458984375,387.0911977760265,451.67529018109315,0.8086903691291809,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1830,1,411.0928955078125,392.53692626953125,451.56072998046875,453.8762512207031,424.8742873752872,426.0252393047925,0.8119892477989197,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1831,1,461.2258605957031,367.01214599609375,503.7792663574219,419.1031188964844,476.3875851486365,395.4880762354082,0.7432313561439514,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1832,1,514.294677734375,341.7817687988281,557.9426879882812,383.8341369628906,532.2101042971522,364.16133280696357,0.7408322691917419,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1833,1,557.9676513671875,337.6885986328125,603.7880249023438,385.029296875,580.5899799022931,356.81826354365813,0.8345978260040283,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1834,1,589.0498046875,336.17437744140625,635.4880981445312,388.360107421875,615.1292020266771,358.1730912144114,0.8074739575386047,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1835,1,625.811767578125,325.7737731933594,668.8010864257812,387.4185791015625,648.8706504136,355.4817824736186,0.7012753486633301,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1836,1,670.06103515625,305.7926940917969,716.843505859375,375.2247619628906,692.1463752059882,342.2512706303428,0.8367670178413391,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1837,1,713.7112426757812,276.661865234375,765.3707275390625,347.9428405761719,738.2851410585865,315.9774026277004,0.8212388157844543,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1838,1,745.57666015625,236.52056884765625,799.1735229492188,307.0382080078125,774.0195900151009,276.4417918359087,0.7948892116546631,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1839,1,758.9916381835938,196.5863800048828,810.6538696289062,269.4470520019531,789.9217629953699,235.57349906071354,0.8207923173904419,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1840,1,771.615966796875,186.19493103027344,812.7998046875,250.15093994140625,796.6720340574993,215.01418511564344,0.7709468007087708,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1841,1,783.884765625,169.89010620117188,833.7140502929688,237.34890747070312,809.6260634704552,200.72403952522995,0.8204590678215027,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1842,1,843.6080932617188,171.0203399658203,896.3321533203125,242.001708984375,861.8578865020999,201.77670814687988,0.8323295712471008,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1843,1,947.5365600585938,194.91944885253906,990.64892578125,258.5195617675781,956.0507752450684,220.5707841234396,0.8079411387443542,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1844,1,1042.388427734375,228.82000732421875,1089.5880126953125,285.7646789550781,1057.9695622403055,251.6404605282957,0.7700607776641846,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1845,1,1042.388427734375,228.82000732421875,1089.5880126953125,285.7646789550781,1141.8950512368917,270.02771446266075,0.7700607776641846,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1846,1,1042.388427734375,228.82000732421875,1089.5880126953125,285.7646789550781,1225.820540233478,288.4149683970258,0.7700607776641846,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1847,1,1042.388427734375,228.82000732421875,1089.5880126953125,285.7646789550781,1309.746029230064,306.80222233139085,0.7700607776641846,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1848,1,1042.388427734375,228.82000732421875,1089.5880126953125,285.7646789550781,1393.6715182266503,325.1894762657559,0.7700607776641846,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1849,1,1061.4786376953125,186.4081268310547,1108.5975341796875,244.3760986328125,1089.4134276865143,216.82081929795186,0.33558034896850586,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1850,1,1061.4786376953125,186.4081268310547,1108.5975341796875,244.3760986328125,1085.1421022365264,206.40863878125847,0.33558034896850586,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1851,1,1061.4786376953125,186.4081268310547,1108.5975341796875,244.3760986328125,1080.8707767865385,195.9964582645651,0.33558034896850586,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1852,1,898.940673828125,241.96087646484375,949.6253662109375,314.7716369628906,928.8845520152593,275.5632810851224,0.8100167512893677,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1853,1,837.2035522460938,261.2391052246094,886.5379638671875,335.7683410644531,864.4166968327106,297.80609589482026,0.8420959711074829,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1854,1,796.1690673828125,266.33880615234375,842.032958984375,334.75653076171875,816.7819237526987,303.66262471571133,0.8175258040428162,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1854,2,664.7267456054688,448.8789367675781,708.4015502929688,523.0745239257812,686.5641479492188,485.9767303466797,0.4138539731502533,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1855,1,758.2559814453125,243.9173583984375,809.01220703125,313.89202880859375,780.1684643928606,285.52207114425124,0.8343744277954102,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1855,2,664.7267456054688,448.8789367675781,708.4015502929688,523.0745239257812,686.5641479492188,485.9767303466797,0.4138539731502533,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1856,1,733.6143188476562,207.15870666503906,783.0424194335938,279.4971008300781,754.3142290802037,250.25490086660992,0.833593487739563,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1856,2,664.7267456054688,448.8789367675781,708.4015502929688,523.0745239257812,686.5641479492188,485.9767303466797,0.4138539731502533,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1857,1,706.35888671875,184.85581970214844,754.0429077148438,253.37142944335938,728.282499492778,221.15460656774405,0.8029924631118774,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1857,2,664.7267456054688,448.8789367675781,708.4015502929688,523.0745239257812,686.5641479492188,485.9767303466797,0.4138539731502533,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1858,1,689.269287109375,168.48829650878906,736.5834350585938,235.84884643554688,710.2572491026629,201.1831694131359,0.8494495153427124,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1858,2,664.7267456054688,448.8789367675781,708.4015502929688,523.0745239257812,686.5641479492188,485.9767303466797,0.4138539731502533,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1859,1,690.55517578125,165.56272888183594,737.5158081054688,231.89598083496094,709.0840304714739,195.21457681274643,0.8439357876777649,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1859,2,664.7267456054688,448.8789367675781,708.4015502929688,523.0745239257812,686.5641479492188,485.9767303466797,0.4138539731502533,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1860,1,704.0404052734375,165.5840301513672,747.3394165039062,231.9795379638672,720.543072674839,195.6778568713101,0.8237428069114685,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1860,2,664.7267456054688,448.8789367675781,708.4015502929688,523.0745239257812,686.5641479492188,485.9767303466797,0.4138539731502533,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1861,1,712.2155151367188,170.31283569335938,763.7440795898438,238.7545166015625,734.8573318748901,201.79767742055262,0.8012791275978088,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1861,2,664.7267456054688,448.8789367675781,708.4015502929688,523.0745239257812,686.5641479492188,485.9767303466797,0.4138539731502533,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1862,1,720.926025390625,177.75729370117188,763.22412109375,235.04486083984375,742.0910940863583,205.57747935894147,0.6788662672042847,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1862,2,664.7267456054688,448.8789367675781,708.4015502929688,523.0745239257812,686.5641479492188,485.9767303466797,0.4138539731502533,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1863,1,719.03759765625,174.2861328125,761.3250122070312,234.277587890625,741.8166659247918,204.8568199939074,0.7652262449264526,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1863,2,664.7267456054688,448.8789367675781,708.4015502929688,523.0745239257812,686.5641479492188,485.9767303466797,0.4138539731502533,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1864,1,718.6986083984375,172.2416534423828,763.2863159179688,234.74969482421875,741.744165071337,203.83962725357856,0.8030233383178711,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1864,2,664.7267456054688,448.8789367675781,708.4015502929688,523.0745239257812,686.5641479492188,485.9767303466797,0.4138539731502533,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1865,1,711.6591186523438,170.50535583496094,768.0722045898438,236.86941528320312,740.4879112049457,203.67079149456228,0.8253267407417297,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1865,2,664.7267456054688,448.8789367675781,708.4015502929688,523.0745239257812,686.5641479492188,485.9767303466797,0.4138539731502533,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1866,1,710.8557739257812,171.86996459960938,763.1168823242188,236.08984375,737.6350945432503,203.8881222370328,0.8178792595863342,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1866,2,664.7267456054688,448.8789367675781,708.4015502929688,523.0745239257812,686.5641479492188,485.9767303466797,0.4138539731502533,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1867,1,707.39501953125,168.41864013671875,765.2743530273438,240.94195556640625,736.3174725965566,204.54119606382815,0.8099778294563293,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1867,2,664.7267456054688,448.8789367675781,708.4015502929688,523.0745239257812,686.5641479492188,485.9767303466797,0.4138539731502533,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1868,1,705.42333984375,161.29136657714844,755.3298950195312,229.65638732910156,731.193381600403,197.14999193361547,0.8276200890541077,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1868,2,664.7267456054688,448.8789367675781,708.4015502929688,523.0745239257812,686.5641479492188,485.9767303466797,0.4138539731502533,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1869,1,691.3926391601562,139.47738647460938,740.7827758789062,206.048583984375,718.1924752340552,176.46089879719665,0.8451157808303833,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1869,2,664.7267456054688,448.8789367675781,708.4015502929688,523.0745239257812,686.5641479492188,485.9767303466797,0.4138539731502533,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1870,1,679.3615112304688,116.04226684570312,720.3483276367188,179.09597778320312,701.6470729741567,150.50875239150236,0.820787787437439,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1871,1,677.3195190429688,101.05182647705078,717.6307983398438,156.06875610351562,695.9872158508282,129.02217859328874,0.8188968896865845,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1872,1,688.4564208984375,90.28751373291016,728.4100341796875,152.60910034179688,704.6127761321707,119.15435513862816,0.8377997875213623,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1873,1,699.8403930664062,96.54041290283203,737.1211547851562,156.56503295898438,716.0195360474844,122.55964971017612,0.7921839952468872,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1874,1,705.888916015625,100.57229614257812,752.359375,169.34841918945312,727.8377532890089,131.76150569398817,0.8226348161697388,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1875,1,705.7215576171875,104.24676513671875,749.743896484375,173.57273864746094,729.3426423747981,137.99682406684673,0.8249841332435608,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1876,1,694.1988525390625,104.52537536621094,737.2685546875,174.09927368164062,719.0698723960827,139.82385207585634,0.8315081000328064,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1877,1,699.7737426757812,105.85020446777344,735.97705078125,166.63987731933594,717.5917461255021,137.412600819957,0.759281575679779,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1878,1,714.8585815429688,101.3136978149414,757.5414428710938,167.96978759765625,732.5081560779813,135.1725563527812,0.7756459712982178,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1879,1,741.1688842773438,96.25210571289062,780.4139404296875,153.40003967285156,756.9341896667294,126.48246408096378,0.793441891670227,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1880,1,762.7394409179688,89.45042419433594,800.622802734375,146.92388916015625,780.0819739283781,118.7789899394723,0.8146408796310425,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1881,1,779.8584594726562,75.33555603027344,824.2269897460938,146.92843627929688,801.6149171817934,111.35852759299439,0.8143401741981506,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1882,1,833.1907348632812,88.16191101074219,869.6071166992188,141.62599182128906,846.1948751709369,113.03268010961168,0.7276394963264465,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1883,1,892.4239501953125,102.18907165527344,930.6806030273438,155.88070678710938,905.7703085942039,125.73822533895937,0.7656528949737549,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1884,1,949.4931640625,117.08871459960938,993.671142578125,178.265869140625,968.1596917728837,144.71441948269967,0.8315532803535461,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1885,1,949.4931640625,117.08871459960938,993.671142578125,178.265869140625,1022.8693147339117,157.04213878587922,0.8315532803535461,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1886,1,949.4931640625,117.08871459960938,993.671142578125,178.265869140625,1077.5789376949397,169.36985808905877,0.8315532803535461,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1887,1,949.4931640625,117.08871459960938,993.671142578125,178.265869140625,1132.2885606559678,181.69757739223832,0.8315532803535461,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1888,1,954.2330322265625,132.00596618652344,996.5689697265625,190.22998046875,979.2940562395304,161.72341630579217,0.7926355004310608,yolo,bee,,,0.0,tracking
cvprmendels_2024-04-30_09_00_00,cvprmendels,2024-04-30T09:00:00+00:00,1889,1,930.8849487304688,124.64189147949219,970.0339965820312,182.96722412109375,955.3793576661133,155.83426358253297,0.844992458820343,yolo,bee,,,0.0,tracking
